Date,Time,Courbes.CMdebit,Courbes.CCDebitD,Courbes.CMPression,Courbes.CMVolConsomme
2022/10/17,19:52:41,0.0675,0.0600,589.65,18.478
2022/10/17,19:52:43,0.0481,0.0600,589.65,18.480
2022/10/17,19:52:45,0.0423,0.0600,589.77,18.482
2022/10/17,19:52:47,0.0456,0.0600,590.17,18.484
2022/10/17,19:52:49,0.0586,0.0600,590.78,18.486
2022/10/17,19:52:51,0.0771,0.0600,591.03,18.488
2022/10/17,19:52:53,0.0604,0.0600,591.55,18.490
2022/10/17,19:52:55,0.0437,0.0600,591.95,18.492
2022/10/17,19:52:57,0.0590,0.0600,592.02,18.494
2022/10/17,19:52:59,0.0536,0.0600,592.35,18.497
2022/10/17,19:53:01,0.0633,0.0600,592.97,18.498
2022/10/17,19:53:03,0.0744,0.0600,593.17,18.500
2022/10/17,19:53:05,0.0699,0.0600,593.35,18.502
2022/10/17,19:53:07,0.0636,0.0600,593.91,18.504
2022/10/17,19:53:09,0.0614,0.0600,594.27,18.506
2022/10/17,19:53:11,0.0688,0.0600,594.34,18.508
2022/10/17,19:53:13,0.0649,0.0600,594.74,18.511
2022/10/17,19:53:15,0.0630,0.0600,595.36,18.512
2022/10/17,19:53:17,0.0689,0.0600,595.55,18.514
2022/10/17,19:53:19,0.0555,0.0600,595.75,18.516
2022/10/17,19:53:21,0.0630,0.0600,596.50,18.518
2022/10/17,19:53:23,0.0470,0.0600,596.63,18.520
2022/10/17,19:53:25,0.0551,0.0600,597.01,18.522
2022/10/17,19:53:27,0.0624,0.0600,597.34,18.524
2022/10/17,19:53:29,0.0649,0.0600,597.76,18.526
2022/10/17,19:53:31,0.0564,0.0600,598.17,18.528
2022/10/17,19:53:33,0.0608,0.0600,598.75,18.531
2022/10/17,19:53:35,0.0668,0.0600,598.96,18.532
2022/10/17,19:53:37,0.0709,0.0600,598.98,18.534
2022/10/17,19:53:39,0.0617,0.0600,599.19,18.536
2022/10/17,19:53:41,0.0620,0.0600,599.75,18.538
2022/10/17,19:53:43,0.0609,0.0600,600.13,18.540
2022/10/17,19:53:45,0.0560,0.0600,600.61,18.542
2022/10/17,19:53:47,0.0586,0.0600,600.81,18.544
2022/10/17,19:53:49,0.0680,0.0600,601.27,18.547
2022/10/17,19:53:51,0.0559,0.0600,601.33,18.548
2022/10/17,19:53:53,0.0532,0.0600,601.70,18.550
2022/10/17,19:53:55,0.0479,0.0600,602.13,18.552
2022/10/17,19:53:57,0.0585,0.0600,602.45,18.554
2022/10/17,19:53:59,0.0422,0.0600,602.71,18.556
2022/10/17,19:54:01,0.0574,0.0600,603.43,18.558
2022/10/17,19:54:03,0.0691,0.0600,603.60,18.560
2022/10/17,19:54:05,0.0568,0.0600,603.68,18.562
2022/10/17,19:54:07,0.0617,0.0600,604.19,18.564
2022/10/17,19:54:09,0.0573,0.0600,604.60,18.566
2022/10/17,19:54:11,0.0573,0.0600,604.80,18.568
2022/10/17,19:54:13,0.0644,0.0600,605.08,18.570
2022/10/17,19:54:15,0.0640,0.0600,605.50,18.572
2022/10/17,19:54:17,0.0561,0.0600,605.95,18.574
2022/10/17,19:54:19,0.0691,0.0600,606.09,18.577
2022/10/17,19:54:21,0.0716,0.0600,606.69,18.578
2022/10/17,19:54:23,0.0608,0.0600,607.14,18.580
2022/10/17,19:54:25,0.0709,0.0600,607.47,18.582
2022/10/17,19:54:27,0.0695,0.0600,608.13,18.584
2022/10/17,19:54:29,0.0546,0.0600,608.27,18.587
2022/10/17,19:54:31,0.0671,0.0600,608.29,18.588
2022/10/17,19:54:33,0.0612,0.0600,608.42,18.591
2022/10/17,19:54:35,0.0506,0.0600,609.17,18.592
2022/10/17,19:54:37,0.0573,0.0600,609.37,18.594
2022/10/17,19:54:39,0.0660,0.0600,609.61,18.597
2022/10/17,19:54:41,0.0653,0.0600,610.14,18.598
2022/10/17,19:54:43,0.0706,0.0600,610.60,18.600
2022/10/17,19:54:45,0.0577,0.0600,610.62,18.602
2022/10/17,19:54:47,0.0688,0.0600,610.78,18.604
2022/10/17,19:54:49,0.0666,0.0600,611.42,18.606
2022/10/17,19:54:51,0.0561,0.0600,611.73,18.608
2022/10/17,19:54:53,0.0518,0.0600,611.78,18.610
2022/10/17,19:54:55,0.0550,0.0600,611.85,18.613
2022/10/17,19:54:57,0.0547,0.0600,612.32,18.614
2022/10/17,19:54:59,0.0491,0.0600,613.03,18.616
2022/10/17,19:55:01,0.0529,0.0600,613.58,18.618
2022/10/17,19:55:03,0.0601,0.0600,613.85,18.620
2022/10/17,19:55:05,0.0501,0.0600,614.16,18.622
2022/10/17,19:55:07,0.0620,0.0600,614.55,18.624
2022/10/17,19:55:09,0.0526,0.0600,615.08,18.626
2022/10/17,19:55:11,0.0537,0.0600,615.27,18.628
2022/10/17,19:55:13,0.0471,0.0600,615.56,18.630
2022/10/17,19:55:15,0.0602,0.0600,616.00,18.632
2022/10/17,19:55:17,0.0694,0.0600,616.38,18.634
2022/10/17,19:55:19,0.0554,0.0600,616.61,18.637
2022/10/17,19:55:21,0.0546,0.0600,617.37,18.638
2022/10/17,19:55:23,0.0619,0.0600,617.53,18.641
2022/10/17,19:55:25,0.0462,0.0600,617.60,18.642
2022/10/17,19:55:27,0.0620,0.0600,617.66,18.644
2022/10/17,19:55:29,0.0798,0.0600,618.25,18.647
2022/10/17,19:55:31,0.0553,0.0600,618.60,18.648
2022/10/17,19:55:33,0.0691,0.0600,618.85,18.650
2022/10/17,19:55:35,0.0585,0.0600,619.46,18.652
2022/10/17,19:55:37,0.0858,0.0600,619.88,18.654
2022/10/17,19:55:39,0.0449,0.0600,619.95,18.656
2022/10/17,19:55:41,0.0536,0.0600,620.00,18.658
2022/10/17,19:55:43,0.0689,0.0600,620.70,18.660
2022/10/17,19:55:45,0.0594,0.0600,621.04,18.662
2022/10/17,19:55:47,0.0426,0.0600,621.13,18.664
2022/10/17,19:55:49,0.0545,0.0600,621.58,18.667
2022/10/17,19:55:51,0.0646,0.0600,622.00,18.668
2022/10/17,19:55:53,0.0774,0.0600,622.25,18.671
2022/10/17,19:55:55,0.0663,0.0600,622.39,18.672
2022/10/17,19:55:57,0.0637,0.0600,622.67,18.674
2022/10/17,19:55:59,0.0548,0.0600,623.29,18.677
2022/10/17,19:56:01,0.0652,0.0600,623.48,18.678
2022/10/17,19:56:03,0.0632,0.0600,623.91,18.680
2022/10/17,19:56:05,0.0640,0.0600,624.47,18.682
2022/10/17,19:56:07,0.0668,0.0600,624.56,18.684
2022/10/17,19:56:09,0.0599,0.0600,624.67,18.687
2022/10/17,19:56:11,0.0592,0.0600,625.41,18.688
2022/10/17,19:56:13,0.0638,0.0600,625.71,18.690
2022/10/17,19:56:15,0.0689,0.0600,626.25,18.692
2022/10/17,19:56:17,0.0413,0.0600,626.65,18.694
2022/10/17,19:56:19,0.0647,0.0600,626.82,18.696
2022/10/17,19:56:21,0.0650,0.0600,626.91,18.698
2022/10/17,19:56:23,0.0637,0.0600,627.00,18.700
2022/10/17,19:56:25,0.0633,0.0600,627.39,18.702
2022/10/17,19:56:27,0.0458,0.0600,627.92,18.704
2022/10/17,19:56:29,0.0568,0.0600,628.08,18.706
2022/10/17,19:56:31,0.0653,0.0600,628.34,18.708
2022/10/17,19:56:33,0.0710,0.0600,629.05,18.711
2022/10/17,19:56:35,0.0693,0.0600,629.21,18.712
2022/10/17,19:56:37,0.0620,0.0600,629.36,18.714
2022/10/17,19:56:39,0.0540,0.0600,629.51,18.716
2022/10/17,19:56:41,0.0564,0.0600,630.27,18.718
2022/10/17,19:56:43,0.0530,0.0600,630.39,18.721
2022/10/17,19:56:45,0.0614,0.0600,630.47,18.722
2022/10/17,19:56:47,0.0584,0.0600,630.70,18.724
2022/10/17,19:56:49,0.0591,0.0600,631.32,18.726
2022/10/17,19:56:51,0.0571,0.0600,631.58,18.728
2022/10/17,19:56:53,0.0483,0.0600,632.05,18.730
2022/10/17,19:56:55,0.0637,0.0600,632.42,18.732
2022/10/17,19:56:57,0.0571,0.0600,632.72,18.734
2022/10/17,19:56:59,0.0602,0.0600,632.83,18.736
2022/10/17,19:57:01,0.0815,0.0600,633.23,18.738
2022/10/17,19:57:03,0.0656,0.0600,633.86,18.740
2022/10/17,19:57:05,0.0526,0.0600,633.93,18.742
2022/10/17,19:57:07,0.0703,0.0600,634.30,18.744
2022/10/17,19:57:09,0.0667,0.0600,634.72,18.746
2022/10/17,19:57:11,0.0540,0.0600,635.11,18.749
2022/10/17,19:57:13,0.0547,0.0600,635.29,18.750
2022/10/17,19:57:15,0.0636,0.0600,635.91,18.752
2022/10/17,19:57:17,0.0601,0.0600,636.18,18.755
2022/10/17,19:57:19,0.0405,0.0600,636.22,18.756
2022/10/17,19:57:21,0.0627,0.0600,636.32,18.758
2022/10/17,19:57:23,0.0574,0.0600,636.77,18.760
2022/10/17,19:57:25,0.0510,0.0600,637.04,18.762
2022/10/17,19:57:27,0.0795,0.0600,637.40,18.764
2022/10/17,19:57:29,0.0620,0.0600,637.69,18.766
2022/10/17,19:57:31,0.0605,0.0600,638.33,18.768
2022/10/17,19:57:33,0.0594,0.0600,638.51,18.770
2022/10/17,19:57:35,0.0457,0.0600,638.59,18.773
2022/10/17,19:57:37,0.0502,0.0600,638.89,18.774
2022/10/17,19:57:39,0.0566,0.0600,639.27,18.776
2022/10/17,19:57:41,0.0609,0.0600,639.66,18.778
2022/10/17,19:57:43,0.0546,0.0600,639.86,18.780
2022/10/17,19:57:45,0.0620,0.0600,640.30,18.782
2022/10/17,19:57:47,0.0553,0.0600,640.78,18.784
2022/10/17,19:57:49,0.0579,0.0600,640.88,18.787
2022/10/17,19:57:51,0.0592,0.0600,640.96,18.788
2022/10/17,19:57:53,0.0689,0.0600,641.24,18.791
2022/10/17,19:57:55,0.0650,0.0600,641.83,18.792
2022/10/17,19:57:57,0.0801,0.0600,642.02,18.794
2022/10/17,19:57:59,0.0564,0.0600,642.17,18.797
2022/10/17,19:58:01,0.0682,0.0600,642.55,18.798
2022/10/17,19:58:03,0.0572,0.0600,643.07,18.800
2022/10/17,19:58:05,0.0363,0.0600,643.22,18.802
2022/10/17,19:58:07,0.0586,0.0600,643.31,18.804
2022/10/17,19:58:09,0.0545,0.0600,643.78,18.806
2022/10/17,19:58:11,0.0788,0.0600,644.26,18.808
2022/10/17,19:58:13,0.0574,0.0600,644.47,18.810
2022/10/17,19:58:15,0.0543,0.0600,645.06,18.813
2022/10/17,19:58:17,0.0448,0.0600,645.47,18.814
2022/10/17,19:58:19,0.0500,0.0600,645.52,18.816
2022/10/17,19:58:21,0.0715,0.0600,645.54,18.818
2022/10/17,19:58:23,0.0561,0.0600,645.54,18.821
2022/10/17,19:58:25,0.0659,0.0600,645.84,18.822
2022/10/17,19:58:27,0.0373,0.0600,646.43,18.824
2022/10/17,19:58:29,0.0764,0.0600,646.60,18.826
2022/10/17,19:58:31,0.0626,0.0600,646.77,18.828
2022/10/17,19:58:33,0.0616,0.0600,647.03,18.830
2022/10/17,19:58:35,0.0592,0.0600,647.59,18.833
2022/10/17,19:58:37,0.0492,0.0600,647.84,18.834
2022/10/17,19:58:39,0.0550,0.0600,647.88,18.836
2022/10/17,19:58:41,0.0623,0.0600,648.04,18.838
2022/10/17,19:58:43,0.0620,0.0600,648.12,18.840
2022/10/17,19:58:45,0.0748,0.0600,648.75,18.843
2022/10/17,19:58:47,0.0661,0.0600,649.01,18.844
2022/10/17,19:58:49,0.0527,0.0600,649.03,18.846
2022/10/17,19:58:51,0.0587,0.0600,649.03,18.848
2022/10/17,19:58:53,0.0626,0.0600,649.12,18.850
2022/10/17,19:58:55,0.0641,0.0600,649.45,18.852
2022/10/17,19:58:57,0.0389,0.0600,649.78,18.854
2022/10/17,19:58:59,0.0724,0.0600,650.16,18.856
2022/10/17,19:59:01,0.0505,0.0600,650.38,18.858
2022/10/17,19:59:03,0.0640,0.0600,651.00,18.861
2022/10/17,19:59:05,0.0639,0.0600,651.22,18.862
2022/10/17,19:59:07,0.0509,0.0600,651.36,18.865
2022/10/17,19:59:09,0.0484,0.0600,651.48,18.866
2022/10/17,19:59:11,0.0702,0.0600,651.94,18.869
2022/10/17,19:59:13,0.0457,0.0600,652.27,18.870
2022/10/17,19:59:15,0.0456,0.0600,652.46,18.872
2022/10/17,19:59:17,0.0654,0.0600,652.55,18.875
2022/10/17,19:59:19,0.0616,0.0600,652.69,18.876
2022/10/17,19:59:21,0.0486,0.0600,653.11,18.878
2022/10/17,19:59:23,0.0546,0.0600,653.40,18.880
2022/10/17,19:59:25,0.0554,0.0600,653.68,18.882
2022/10/17,19:59:27,0.0566,0.0600,653.72,18.884
2022/10/17,19:59:29,0.0608,0.0600,654.15,18.886
2022/10/17,19:59:31,0.0388,0.0600,654.38,18.888
2022/10/17,19:59:33,0.0520,0.0600,654.75,18.890
2022/10/17,19:59:35,0.0520,0.0600,654.82,18.892
2022/10/17,19:59:37,0.0434,0.0600,654.86,18.894
2022/10/17,19:59:39,0.0464,0.0600,654.86,18.896
2022/10/17,19:59:41,0.0548,0.0600,655.01,18.898
2022/10/17,19:59:43,0.0605,0.0600,655.24,18.900
2022/10/17,19:59:45,0.0502,0.0600,655.69,18.902
2022/10/17,19:59:47,0.0581,0.0600,655.97,18.905
2022/10/17,19:59:49,0.0513,0.0600,656.02,18.906
2022/10/17,19:59:51,0.0569,0.0600,656.25,18.909
2022/10/17,19:59:53,0.0658,0.0600,656.56,18.910
2022/10/17,19:59:55,0.0591,0.0600,656.90,18.912
2022/10/17,19:59:57,0.0574,0.0600,657.09,18.915
2022/10/17,19:59:59,0.0695,0.0600,657.18,18.916
2022/10/17,20:00:01,0.0566,0.0600,657.22,18.919
2022/10/17,20:00:03,0.0703,0.0600,657.29,18.920
2022/10/17,20:00:05,0.0592,0.0600,13.25,18.922
2022/10/17,20:00:07,0.0912,0.0600,12.64,18.924
2022/10/17,20:00:09,0.0616,0.0600,12.25,18.926
2022/10/17,20:00:11,0.0547,0.0600,12.25,18.929
2022/10/17,20:00:13,0.0630,0.0600,12.25,18.930
2022/10/17,20:00:15,0.0551,0.0600,12.25,18.932
2022/10/17,20:00:17,0.0675,0.0600,12.21,18.934
2022/10/17,20:00:19,0.0608,0.0600,12.23,18.936
2022/10/17,20:00:21,0.0612,0.0600,12.22,18.938
2022/10/17,20:00:23,0.0675,0.0600,12.23,18.940
2022/10/17,20:00:25,0.0602,0.0600,12.26,18.942
2022/10/17,20:00:27,0.0588,0.0600,12.22,18.944
2022/10/17,20:00:29,0.0627,0.0600,12.19,18.946
2022/10/17,20:00:31,0.0713,0.0600,12.25,18.948
2022/10/17,20:00:33,0.0664,0.0600,12.22,18.950
2022/10/17,20:00:35,0.0524,0.0600,12.22,18.952
2022/10/17,20:00:37,0.0667,0.0600,12.24,18.954
2022/10/17,20:00:39,0.0660,0.0600,12.23,18.956
2022/10/17,20:00:41,0.0605,0.0600,12.29,18.958
2022/10/17,20:00:43,0.0708,0.0600,12.20,18.960
2022/10/17,20:00:45,0.0630,0.0600,12.21,18.962
2022/10/17,20:00:47,0.0569,0.0600,12.20,18.965
2022/10/17,20:00:49,0.0702,0.0600,12.22,18.966
2022/10/17,20:00:51,0.0571,0.0600,12.22,18.968
2022/10/17,20:00:53,0.0616,0.0600,12.21,18.970
2022/10/17,20:00:55,0.0761,0.0600,12.21,18.972
2022/10/17,20:00:57,0.0564,0.0600,12.24,18.974
2022/10/17,20:00:59,0.0000,0.0600,12.24,18.975
2022/10/17,20:01:01,0.0000,0.0600,12.35,18.975
2022/10/17,20:01:03,0.0000,0.0600,12.22,18.975
2022/10/17,20:01:05,0.0000,0.0600,12.28,18.975
2022/10/17,20:01:07,0.0000,0.0600,12.23,18.975
